DateTime,Max/Min,State,Fuel Type,Supply
1/3/2024 3:00,Min,NEM,Brown coal,4378.467
1/3/2024 3:00,Min,NEM,Distributed PV,0
1/3/2024 3:00,Min,NEM,Gas,979.836
1/3/2024 3:00,Min,NEM,Hydro,1181.288
1/3/2024 3:00,Min,NEM,Liquid Fuel,-0.067
1/3/2024 3:00,Min,NEM,Other,32.104
1/3/2024 3:00,Min,NEM,Utility-scale Solar,0.126
1/3/2024 3:00,Min,NEM,Wind,1481.32
9/3/2024 12:30,Max,NEM,Battery,3.898
9/3/2024 12:30,Max,NEM,Biomass,11.432
9/3/2024 12:30,Max,NEM,Black coal,6551.65
9/3/2024 12:30,Max,NEM,Brown coal,2408.545
9/3/2024 12:30,Max,NEM,Distributed PV,11357.289
9/3/2024 12:30,Max,NEM,Gas,518.365
9/3/2024 12:30,Max,NEM,Hydro,495.31
9/3/2024 12:30,Max,NEM,Liquid Fuel,0.082
9/3/2024 12:30,Max,NEM,Other,23.863
9/3/2024 12:30,Max,NEM,Utility-scale Solar,5432.758
9/3/2024 12:30,Max,NEM,Wind,4738.101
8/4/2024 4:00,Min,NEM,Battery,12.918
8/4/2024 4:00,Min,NEM,Biomass,30.735
8/4/2024 4:00,Min,NEM,Black coal,10530.943
8/4/2024 4:00,Min,NEM,Brown coal,4525.184
8/4/2024 4:00,Min,NEM,Distributed PV,0
8/4/2024 4:00,Min,NEM,Gas,735.556
8/4/2024 4:00,Min,NEM,Hydro,1105.991
8/4/2024 4:00,Min,NEM,Liquid Fuel,0
8/4/2024 4:00,Min,NEM,Other,27.979
8/4/2024 4:00,Min,NEM,Utility-scale Solar,0.497
8/4/2024 4:00,Min,NEM,Wind,1020.942
23/4/2024 11:00,Max,NEM,Battery,5.66
23/4/2024 11:00,Max,NEM,Biomass,24.665
23/4/2024 11:00,Max,NEM,Black coal,6247.988
23/4/2024 11:00,Max,NEM,Brown coal,2396.986
23/4/2024 11:00,Max,NEM,Distributed PV,9160.232
23/4/2024 11:00,Max,NEM,Gas,212.526
23/4/2024 11:00,Max,NEM,Hydro,668.49
23/4/2024 11:00,Max,NEM,Liquid Fuel,0
23/4/2024 11:00,Max,NEM,Other,28.75
23/4/2024 11:00,Max,NEM,Utility-scale Solar,4315.285
23/4/2024 11:00,Max,NEM,Wind,3972.436
22/5/2024 22:00,Min,NEM,Battery,15.256
22/5/2024 22:00,Min,NEM,Biomass,19.153
22/5/2024 22:00,Min,NEM,Black coal,12918.925
22/5/2024 22:00,Min,NEM,Brown coal,4074.939
22/5/2024 22:00,Min,NEM,Distributed PV,0
22/5/2024 22:00,Min,NEM,Gas,5235.143
22/5/2024 22:00,Min,NEM,Hydro,1365.313
22/5/2024 22:00,Min,NEM,Liquid Fuel,79.973
22/5/2024 22:00,Min,NEM,Other,41.746
22/5/2024 22:00,Min,NEM,Utility-scale Solar,-0.18
22/5/2024 22:00,Min,NEM,Wind,1436.128
29/5/2024 12:30,Max,NEM,Battery,-0.179
29/5/2024 12:30,Max,NEM,Biomass,2.717
29/5/2024 12:30,Max,NEM,Black coal,7035.369
29/5/2024 12:30,Max,NEM,Brown coal,2749.62
29/5/2024 12:30,Max,NEM,Distributed PV,8372.069
29/5/2024 12:30,Max,NEM,Gas,256.207
29/5/2024 12:30,Max,NEM,Hydro,617.38
29/5/2024 12:30,Max,NEM,Liquid Fuel,0
29/5/2024 12:30,Max,NEM,Utility-scale Solar,4089.057
29/5/2024 12:30,Max,NEM,Wind,4366.252
5/6/2024 4:30,Min,NEM,Battery,7.196
5/6/2024 4:30,Min,NEM,Biomass,25.952
5/6/2024 4:30,Min,NEM,Black coal,12395.432
5/6/2024 4:30,Min,NEM,Brown coal,4476.041
5/6/2024 4:30,Min,NEM,Distributed PV,0
5/6/2024 4:30,Min,NEM,Gas,1972.712
5/6/2024 4:30,Min,NEM,Hydro,1016.617
5/6/2024 4:30,Min,NEM,Liquid Fuel,-0.05
5/6/2024 4:30,Min,NEM,Other,0
5/6/2024 4:30,Min,NEM,Utility-scale Solar,0.612
5/6/2024 4:30,Min,NEM,Wind,593.57
16/6/2024 12:00,Max,NEM,Battery,-0.046
16/6/2024 12:00,Max,NEM,Biomass,36.072
16/6/2024 12:00,Max,NEM,Black coal,6962.148
16/6/2024 12:00,Max,NEM,Brown coal,3024.448
16/6/2024 12:00,Max,NEM,Distributed PV,8642.441
16/6/2024 12:00,Max,NEM,Gas,582.729
16/6/2024 12:00,Max,NEM,Hydro,677.317
16/6/2024 12:00,Max,NEM,Liquid Fuel,-0.1
16/6/2024 12:00,Max,NEM,Other,43.929
16/6/2024 12:00,Max,NEM,Utility-scale Solar,4231.202
16/6/2024 12:00,Max,NEM,Wind,2584
12/7/2024 4:00,Min,NEM,Battery,-0.211
12/7/2024 4:00,Min,NEM,Biomass,43.879
12/7/2024 4:00,Min,NEM,Black coal,12494.145
12/7/2024 4:00,Min,NEM,Brown coal,4019.844
12/7/2024 4:00,Min,NEM,Distributed PV,0
12/7/2024 4:00,Min,NEM,Gas,2004.95
12/7/2024 4:00,Min,NEM,Hydro,1141.273
12/7/2024 4:00,Min,NEM,Liquid Fuel,-0.1
12/7/2024 4:00,Min,NEM,Other,45.292
12/7/2024 4:00,Min,NEM,Utility-scale Solar,0.024
12/7/2024 4:00,Min,NEM,Wind,913.279
23/7/2024 12:30,Max,NEM,Battery,2.665
23/7/2024 12:30,Max,NEM,Biomass,45.689
23/7/2024 12:30,Max,NEM,Black coal,6126.765
23/7/2024 12:30,Max,NEM,Brown coal,2624.862
23/7/2024 12:30,Max,NEM,Distributed PV,10196.72
23/7/2024 12:30,Max,NEM,Gas,234.204
23/7/2024 12:30,Max,NEM,Hydro,546.883
23/7/2024 12:30,Max,NEM,Liquid Fuel,-0.067
23/7/2024 12:30,Max,NEM,Other,41.125
23/7/2024 12:30,Max,NEM,Utility-scale Solar,4346.943
23/7/2024 12:30,Max,NEM,Wind,4285.333
5/8/2024 4:00,Min,NEM,Battery,-24.707
5/8/2024 4:00,Min,NEM,Biomass,80.685
5/8/2024 4:00,Min,NEM,Black coal,11196.028
5/8/2024 4:00,Min,NEM,Brown coal,4430.646
5/8/2024 4:00,Min,NEM,Distributed PV,0
5/8/2024 4:00,Min,NEM,Gas,1860.663
5/8/2024 4:00,Min,NEM,Hydro,1282.139
5/8/2024 4:00,Min,NEM,Liquid Fuel,94.03
5/8/2024 4:00,Min,NEM,Other,45.45
5/8/2024 4:00,Min,NEM,Utility-scale Solar,0.162
5/8/2024 4:00,Min,NEM,Wind,1202.435
26/8/2024 12:00,Max,NEM,Battery,-161.05
26/8/2024 12:00,Max,NEM,Biomass,33.847
26/8/2024 12:00,Max,NEM,Black coal,5557.027
26/8/2024 12:00,Max,NEM,Brown coal,2498.7
26/8/2024 12:00,Max,NEM,Distributed PV,10822.039
26/8/2024 12:00,Max,NEM,Gas,240.397
26/8/2024 12:00,Max,NEM,Hydro,454.278
26/8/2024 12:00,Max,NEM,Liquid Fuel,-0.05
26/8/2024 12:00,Max,NEM,Other,44.721
26/8/2024 12:00,Max,NEM,Utility-scale Solar,4315.998
26/8/2024 12:00,Max,NEM,Wind,4212.72
9/9/2024 12:00,Max,NEM,Battery,-145.975
9/9/2024 12:00,Max,NEM,Biomass,76.527
9/9/2024 12:00,Max,NEM,Black coal,5296.366
9/9/2024 12:00,Max,NEM,Brown coal,2245.959
9/9/2024 12:00,Max,NEM,Distributed PV,10834.248
9/9/2024 12:00,Max,NEM,Gas,273.851
9/9/2024 12:00,Max,NEM,Hydro,481.97
9/9/2024 12:00,Max,NEM,Liquid Fuel,-0.05
9/9/2024 12:00,Max,NEM,Utility-scale Solar,5164.819
9/9/2024 12:00,Max,NEM,Wind,3779.7
10/9/2024 4:00,Min,NEM,Battery,-21.154
10/9/2024 4:00,Min,NEM,Biomass,85.414
10/9/2024 4:00,Min,NEM,Black coal,9900.963
10/9/2024 4:00,Min,NEM,Brown coal,4626.317
10/9/2024 4:00,Min,NEM,Distributed PV,0
10/9/2024 4:00,Min,NEM,Gas,786.703
10/9/2024 4:00,Min,NEM,Hydro,1412.158
10/9/2024 4:00,Min,NEM,Liquid Fuel,-0.1
10/9/2024 4:00,Min,NEM,Utility-scale Solar,0.027
10/9/2024 4:00,Min,NEM,Wind,2204.795
23/10/2024 3:00,Min,NEM,Battery,7.002
23/10/2024 3:00,Min,NEM,Biomass,89.969
23/10/2024 3:00,Min,NEM,Black coal,10142.051
23/10/2024 3:00,Min,NEM,Brown coal,3791.432
23/10/2024 3:00,Min,NEM,Distributed PV,0
23/10/2024 3:00,Min,NEM,Gas,680.225
23/10/2024 3:00,Min,NEM,Hydro,2318.537
23/10/2024 3:00,Min,NEM,Liquid Fuel,0
23/10/2024 3:00,Min,NEM,Utility-scale Solar,0.116
23/10/2024 3:00,Min,NEM,Wind,1092.602
30/10/2024 12:30,Max,NEM,Battery,6.3
30/10/2024 12:30,Max,NEM,Biomass,44.747
30/10/2024 12:30,Max,NEM,Black coal,4951.844
30/10/2024 12:30,Max,NEM,Brown coal,1928.794
30/10/2024 12:30,Max,NEM,Distributed PV,14446.308
30/10/2024 12:30,Max,NEM,Gas,259.379
30/10/2024 12:30,Max,NEM,Hydro,917.578
30/10/2024 12:30,Max,NEM,Liquid Fuel,0
30/10/2024 12:30,Max,NEM,Utility-scale Solar,4217.005
30/10/2024 12:30,Max,NEM,Wind,1707.31
6/11/2024 13:00,Max,NEM,Battery,8.332
6/11/2024 13:00,Max,NEM,Biomass,62.737
6/11/2024 13:00,Max,NEM,Black coal,5353.249
6/11/2024 13:00,Max,NEM,Brown coal,1936.328
6/11/2024 13:00,Max,NEM,Distributed PV,13404.844
6/11/2024 13:00,Max,NEM,Gas,307.863
6/11/2024 13:00,Max,NEM,Hydro,417.854
6/11/2024 13:00,Max,NEM,Liquid Fuel,0
6/11/2024 13:00,Max,NEM,Utility-scale Solar,6025.677
6/11/2024 13:00,Max,NEM,Wind,3574.526
24/11/2024 3:30,Min,NEM,Battery,7.201
24/11/2024 3:30,Min,NEM,Biomass,50.518
24/11/2024 3:30,Min,NEM,Black coal,10273.917
24/11/2024 3:30,Min,NEM,Brown coal,3873.635
24/11/2024 3:30,Min,NEM,Distributed PV,0
24/11/2024 3:30,Min,NEM,Gas,1115.033
24/11/2024 3:30,Min,NEM,Hydro,1444.573
24/11/2024 3:30,Min,NEM,Liquid Fuel,0
24/11/2024 3:30,Min,NEM,Utility-scale Solar,0.133
24/11/2024 3:30,Min,NEM,Wind,1639.982
20/12/2024 11:30,Max,NEM,Battery,49.56
20/12/2024 11:30,Max,NEM,Biomass,18.151
20/12/2024 11:30,Max,NEM,Black coal,5796.274
20/12/2024 11:30,Max,NEM,Brown coal,2182.526
20/12/2024 11:30,Max,NEM,Distributed PV,13934.299
20/12/2024 11:30,Max,NEM,Gas,273.056
20/12/2024 11:30,Max,NEM,Hydro,490.255
20/12/2024 11:30,Max,NEM,Liquid Fuel,0
20/12/2024 11:30,Max,NEM,Utility-scale Solar,5918.789
20/12/2024 11:30,Max,NEM,Wind,1976.103
31/12/2024 3:30,Min,NEM,Battery,40.794
31/12/2024 3:30,Min,NEM,Biomass,53.48
31/12/2024 3:30,Min,NEM,Black coal,11508.688
31/12/2024 3:30,Min,NEM,Brown coal,3833.719
31/12/2024 3:30,Min,NEM,Distributed PV,0
31/12/2024 3:30,Min,NEM,Gas,501.074
31/12/2024 3:30,Min,NEM,Hydro,1639.762
31/12/2024 3:30,Min,NEM,Liquid Fuel,0
31/12/2024 3:30,Min,NEM,Utility-scale Solar,0.158
31/12/2024 3:30,Min,NEM,Wind,1309.058
20/1/2025 4:00,Min,NEM,Battery,22.786
20/1/2025 4:00,Min,NEM,Biomass,4.287
20/1/2025 4:00,Min,NEM,Black coal,11272.275
20/1/2025 4:00,Min,NEM,Brown coal,4120.979
20/1/2025 4:00,Min,NEM,Distributed PV,0
20/1/2025 4:00,Min,NEM,Gas,772.374
20/1/2025 4:00,Min,NEM,Hydro,1197.042
20/1/2025 4:00,Min,NEM,Liquid Fuel,0
20/1/2025 4:00,Min,NEM,Utility-scale Solar,0.033
20/1/2025 4:00,Min,NEM,Wind,1651.564
27/1/2025 13:00,Max,NEM,Battery,10.275
27/1/2025 13:00,Max,NEM,Biomass,8.164
27/1/2025 13:00,Max,NEM,Black coal,6992.757
27/1/2025 13:00,Max,NEM,Brown coal,2153.729
27/1/2025 13:00,Max,NEM,Distributed PV,13432.905
27/1/2025 13:00,Max,NEM,Gas,436.859
27/1/2025 13:00,Max,NEM,Hydro,438.041
27/1/2025 13:00,Max,NEM,Liquid Fuel,0
27/1/2025 13:00,Max,NEM,Utility-scale Solar,6327.729
27/1/2025 13:00,Max,NEM,Wind,4916.798
7/2/2025 3:30,Min,NEM,Battery,11.176
7/2/2025 3:30,Min,NEM,Biomass,25.804
7/2/2025 3:30,Min,NEM,Black coal,11139.91
7/2/2025 3:30,Min,NEM,Brown coal,4028.365
7/2/2025 3:30,Min,NEM,Distributed PV,0
7/2/2025 3:30,Min,NEM,Gas,1872.276
7/2/2025 3:30,Min,NEM,Hydro,1548.534
7/2/2025 3:30,Min,NEM,Liquid Fuel,1.267
7/2/2025 3:30,Min,NEM,Utility-scale Solar,0.534
7/2/2025 3:30,Min,NEM,Wind,1677.65
22/2/2025 13:30,Max,NEM,Battery,24.371
22/2/2025 13:30,Max,NEM,Biomass,29.555
22/2/2025 13:30,Max,NEM,Black coal,6542.556
22/2/2025 13:30,Max,NEM,Brown coal,1964.453
22/2/2025 13:30,Max,NEM,Distributed PV,12669.246
22/2/2025 13:30,Max,NEM,Gas,314.385
22/2/2025 13:30,Max,NEM,Hydro,308.579
22/2/2025 13:30,Max,NEM,Liquid Fuel,0.1
22/2/2025 13:30,Max,NEM,Utility-scale Solar,5593.318
22/2/2025 13:30,Max,NEM,Wind,4372.679
1/3/2025 13:00,Max,NEM,Battery,2.105
1/3/2025 13:00,Max,NEM,Biomass,30.317
1/3/2025 13:00,Max,NEM,Black coal,6732.802
1/3/2025 13:00,Max,NEM,Brown coal,2041.974
1/3/2025 13:00,Max,NEM,Distributed PV,13745.791
1/3/2025 13:00,Max,NEM,Gas,269.207
1/3/2025 13:00,Max,NEM,Hydro,280.422
1/3/2025 13:00,Max,NEM,Liquid Fuel,0
1/3/2025 13:00,Max,NEM,Utility-scale Solar,6310.295
1/3/2025 13:00,Max,NEM,Wind,1908.997
22/3/2025 3:00,Min,NEM,Battery,31.91
22/3/2025 3:00,Min,NEM,Biomass,19.316
22/3/2025 3:00,Min,NEM,Black coal,11863.59
22/3/2025 3:00,Min,NEM,Brown coal,3917.984
22/3/2025 3:00,Min,NEM,Distributed PV,0
22/3/2025 3:00,Min,NEM,Gas,910.404
22/3/2025 3:00,Min,NEM,Hydro,1387.422
22/3/2025 3:00,Min,NEM,Liquid Fuel,0
22/3/2025 3:00,Min,NEM,Utility-scale Solar,0.426
22/3/2025 3:00,Min,NEM,Wind,1101.087
5/4/2025 12:00,Max,NEM,Battery,1.364
5/4/2025 12:00,Max,NEM,Biomass,13.814
5/4/2025 12:00,Max,NEM,Black coal,5221.715
5/4/2025 12:00,Max,NEM,Brown coal,2101.161
5/4/2025 12:00,Max,NEM,Distributed PV,12209.593
5/4/2025 12:00,Max,NEM,Gas,261.944
5/4/2025 12:00,Max,NEM,Hydro,332.692
5/4/2025 12:00,Max,NEM,Liquid Fuel,0
5/4/2025 12:00,Max,NEM,Utility-scale Solar,3468.886
5/4/2025 12:00,Max,NEM,Wind,2774.289
29/4/2025 3:00,Min,NEM,Battery,1.382
29/4/2025 3:00,Min,NEM,Biomass,18.045
29/4/2025 3:00,Min,NEM,Black coal,11295.201
29/4/2025 3:00,Min,NEM,Brown coal,4680.521
29/4/2025 3:00,Min,NEM,Distributed PV,0
29/4/2025 3:00,Min,NEM,Gas,789.609
29/4/2025 3:00,Min,NEM,Hydro,972.772
29/4/2025 3:00,Min,NEM,Liquid Fuel,0
29/4/2025 3:00,Min,NEM,Utility-scale Solar,0.958
29/4/2025 3:00,Min,NEM,Wind,1279.964
16/5/2025 3:30,Min,NEM,Battery,1.152
16/5/2025 3:30,Min,NEM,Biomass,13.818
16/5/2025 3:30,Min,NEM,Black coal,10995.769
16/5/2025 3:30,Min,NEM,Brown coal,4455.109
16/5/2025 3:30,Min,NEM,Distributed PV,0
16/5/2025 3:30,Min,NEM,Gas,1703.721
16/5/2025 3:30,Min,NEM,Hydro,1421.54
16/5/2025 3:30,Min,NEM,Liquid Fuel,0
16/5/2025 3:30,Min,NEM,Utility-scale Solar,0.451
16/5/2025 3:30,Min,NEM,Wind,1232.864
24/5/2025 12:00,Max,NEM,Battery,8.52
24/5/2025 12:00,Max,NEM,Biomass,16.204
24/5/2025 12:00,Max,NEM,Black coal,5786.734
24/5/2025 12:00,Max,NEM,Brown coal,1972.615
24/5/2025 12:00,Max,NEM,Distributed PV,9621.675
24/5/2025 12:00,Max,NEM,Gas,159.453
24/5/2025 12:00,Max,NEM,Hydro,460.675
24/5/2025 12:00,Max,NEM,Liquid Fuel,0
24/5/2025 12:00,Max,NEM,Utility-scale Solar,3849.695
24/5/2025 12:00,Max,NEM,Wind,4783.029
22/6/2025 11:30,Max,NEM,Battery,15.9
22/6/2025 11:30,Max,NEM,Biomass,47.297
22/6/2025 11:30,Max,NEM,Black coal,6432.574
22/6/2025 11:30,Max,NEM,Brown coal,2435.927
22/6/2025 11:30,Max,NEM,Distributed PV,8849.968
22/6/2025 11:30,Max,NEM,Gas,157.86
22/6/2025 11:30,Max,NEM,Hydro,761.359
22/6/2025 11:30,Max,NEM,Liquid Fuel,0
22/6/2025 11:30,Max,NEM,Other,94.027
22/6/2025 11:30,Max,NEM,Utility-scale Solar,5365.469
22/6/2025 11:30,Max,NEM,Wind,4664.078
29/6/2025 5:00,Min,NEM,Battery,10.879
29/6/2025 5:00,Min,NEM,Biomass,77.543
29/6/2025 5:00,Min,NEM,Black coal,11516.177
29/6/2025 5:00,Min,NEM,Brown coal,4468.458
29/6/2025 5:00,Min,NEM,Distributed PV,0
29/6/2025 5:00,Min,NEM,Gas,1760.804
29/6/2025 5:00,Min,NEM,Hydro,857.572
29/6/2025 5:00,Min,NEM,Liquid Fuel,0
29/6/2025 5:00,Min,NEM,Other,0
29/6/2025 5:00,Min,NEM,Utility-scale Solar,0.501
29/6/2025 5:00,Min,NEM,Wind,1857.128
19/7/2025 12:00,Max,NEM,Battery,12.634
19/7/2025 12:00,Max,NEM,Biomass,69.067
19/7/2025 12:00,Max,NEM,Black coal,6435.672
19/7/2025 12:00,Max,NEM,Brown coal,2366.245
19/7/2025 12:00,Max,NEM,Distributed PV,9999.133
19/7/2025 12:00,Max,NEM,Gas,278.342
19/7/2025 12:00,Max,NEM,Hydro,580.725
19/7/2025 12:00,Max,NEM,Liquid Fuel,0
19/7/2025 12:00,Max,NEM,Utility-scale Solar,5117.812
19/7/2025 12:00,Max,NEM,Wind,5368.648
29/7/2025 23:00,Min,NEM,Battery,32.684
29/7/2025 23:00,Min,NEM,Biomass,86.06
29/7/2025 23:00,Min,NEM,Black coal,12948.403
29/7/2025 23:00,Min,NEM,Brown coal,4826.958
29/7/2025 23:00,Min,NEM,Distributed PV,0
29/7/2025 23:00,Min,NEM,Gas,3601.084
29/7/2025 23:00,Min,NEM,Hydro,2497.953
29/7/2025 23:00,Min,NEM,Liquid Fuel,50.692
29/7/2025 23:00,Min,NEM,Utility-scale Solar,0.231
29/7/2025 23:00,Min,NEM,Wind,1422.093
1/8/2025 4:00,Min,NEM,Battery,12.161
1/8/2025 4:00,Min,NEM,Biomass,35.1
1/8/2025 4:00,Min,NEM,Black coal,11830.384
1/8/2025 4:00,Min,NEM,Brown coal,4811.099
1/8/2025 4:00,Min,NEM,Distributed PV,0
1/8/2025 4:00,Min,NEM,Gas,1569.308
1/8/2025 4:00,Min,NEM,Hydro,1861.812
1/8/2025 4:00,Min,NEM,Liquid Fuel,0
1/8/2025 4:00,Min,NEM,Utility-scale Solar,0.462
1/8/2025 4:00,Min,NEM,Wind,1980.663
3/8/2025 11:30,Max,NEM,Battery,2.324
3/8/2025 11:30,Max,NEM,Biomass,46.024
3/8/2025 11:30,Max,NEM,Black coal,6399.196
3/8/2025 11:30,Max,NEM,Brown coal,2492.771
3/8/2025 11:30,Max,NEM,Distributed PV,10074.506
3/8/2025 11:30,Max,NEM,Gas,258.971
3/8/2025 11:30,Max,NEM,Hydro,586.385
3/8/2025 11:30,Max,NEM,Liquid Fuel,0
3/8/2025 11:30,Max,NEM,Utility-scale Solar,5725.921
3/8/2025 11:30,Max,NEM,Wind,3892.326
