C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2/6/2024,4:05:01,0000000421635450,,0000000421635444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG,,,,,,,,,,
D,DREGION,,3,1/6/2024 8:10,1,NSW1,0,151.2077,0,151.2077,0,0,8235.65,27,7731.38,0,-504.28,0,,,63,,,,,,,,137,,,,,,,,92.89,,,,,,,,166,,,,,,,,176.6,,,,,,,,173.6,,,,,,15.80901,11999.02385,189,8210.03027,8246.57,,59,,,,37,,,,,,,,,,,,,,,,,,,0.86,0.86,0,0.86,0.86,0,0.38,0.38,0,3.25,3.25,0,0.1,0.1,0,0.38,0.38,0,0.01,0.01,0,3.61,3.61,0,220.64758,240.64758,480.64758,103.575195,415,527,339,486.678554,,
D,DREGION,,3,1/6/2024 8:10,1,QLD1,0,138.99,0,138.99,0,0,6045.11,-10,6658.43,0,613.32,0,,,40,,,,,,,,40,,,,,,,,40,,,,,,,,61,,,,,,,,143,,,,,,,,142,,,,,,13.39618,9259.23751,124,6051.51221,6052.24,,16,,,,16,,,,,,,,,,,,,,,,,,,0.86,0.86,0,0.86,0.86,0,0.38,0.38,0,3.25,3.25,0,0.1,0.1,0,0.38,0.38,0,0.01,0.01,0,3.61,3.61,0,295,437,177,221,224,348,188,261,,
D,DREGION,,3,1/6/2024 8:10,1,SA1,0,155.52752,0,155.52752,0,0,1566.37,8,1436.9,0,-129.47,0,,,71,,,,,,,,96,,,,,,,,89,,,,,,,,68,,,,,,,,127.32,,,,,,,,162,,,,,,-14.79703,2656.17138,372,1573.86646,1566.8,,25,,,,31,,,,,,,,,,,,,,,,,,,0.86,0.86,0,0.86,0.86,0,0.38,0.38,0,3.25,3.25,0,0.1,0.1,0,0.38,0.38,0,0.01,0.01,0,3.61,3.61,0,315,308,236,94,311.73138,322,311,434.754262,,
D,DREGION,,3,1/6/2024 8:10,1,TAS1,0,160.1,0,160.1,0,0,1303.67,6,931.28,0,-372.39,0,,,0,,,,,,,,10.53,,,,,,,,0,,,,,,,,74.02,,,,,,,,56.53,,,,,,,,56.53,,,,,,-5.97735,1963.59571,0,1303.64514,1303.67,,50,,,,50,,,,,,,,,,,,,,,,,,,1.23,1.23,0,1.36,1.36,0,0.38,0.38,0,5.36,5.36,0,0.1,0.1,0,0.38,0.38,0,0.01,0.01,0,4.32,4.32,0,159.047292,216.14793,290.703729,175.971864,128.797217,518.436293,575.598921,139.38185,,
D,DREGION,,3,1/6/2024 8:10,1,VIC1,0,149.91659,0,149.91659,0,0,5592.65,24,6013.22,0,420.57,0,,,82,,,,,,,,102.91,,,,,,,,72,,,,,,,,145,,,,,,,,151,,,,,,,,120.32,,,,,,27.3199,8780.51881,431,5551.68652,5601.93,,60,,,,86,,,,,,,,,,,,,,,,,,,0.86,0.86,0,0.86,0.86,0,0.38,0.38,0,3.25,3.25,0,0.1,0.1,0,0.38,0.38,0,0.01,0.01,0,3.61,3.61,0,585,589,579,102.67847,436,498,501,595.875,,
D,DREGION,,3,1/6/2024 8:15,1,NSW1,0,155.77764,0,155.77764,0,0,8249.13,23,7764.99,0,-484.14,0,,,52.26,,,,,,,,141,,,,,,,,106.08,,,,,,,,167,,,,,,,,177.1,,,,,,,,174.1,,,,,,25.15858,12031.08456,189,8205.91992,8253.83,,50,,,,65,,,,,,,,,,,,,,,,,,,0.86,0.86,0,0.75,0.75,0,0.38,0.38,0,3.25,3.25,0,0.14,0.14,0,0.38,0.38,0,0.1,0.1,0,5.95,5.95,0,220.09918,240.09918,480.09918,112.534142,375,487,289,392.119156,,
D,DREGION,,3,1/6/2024 8:15,1,QLD1,0,147.29938,0,147.29938,0,0,6087.4,-14,6520.68,0,433.28,0,,,40,,,,,,,,40,,,,,,,,40,,,,,,,,61,,,,,,,,143,,,,,,,,142,,,,,,0,9175.33193,124,6104.29443,6089.79,,46,,,,16,,,,,,,,,,,,,,,,,,,0.86,0.86,0,0.75,0.75,0,0.38,0.38,0,3.25,3.25,0,0.14,0.14,0,0.38,0.38,0,0.1,0.1,0,5.95,5.95,0,299,441,181,268,224,348,188,261,,
D,DREGION,,3,1/6/2024 8:15,1,SA1,0,155.02291,0,155.02291,0,0,1567.97,7,1449.87,0,-118.1,0,,,86,,,,,,,,86,,,,,,,,79,,,,,,,,66,,,,,,,,106,,,,,,,,155,,,,,,0,2670.8713,372,1561.36182,1568.28,,30,,,,27,,,,,,,,,,,,,,,,,,,0.86,0.86,0,0.75,0.75,0,0.38,0.38,0,3.25,3.25,0,0.14,0.14,0,0.38,0.38,0,0.1,0.1,0,5.95,5.95,0,309,300,224,97,297,326,315,431,,
D,DREGION,,3,1/6/2024 8:15,1,TAS1,0,160.1,0,160.1,0,0,1299.77,5,944.09,0,-355.67,0,,,0,,,,,,,,43.12,,,,,,,,0,,,,,,,,77.49,,,,,,,,40.11,,,,,,,,40.11,,,,,,-12.44016,1960.19474,0,1307.20691,1299.77,,50,,,,50,,,,,,,,,,,,,,,,,,,1.23,1.23,0,1.36,1.36,0,0.38,0.38,0,5.36,5.36,0,0.14,0.14,0,0.38,0.38,0,0.1,0.1,0,4.32,4.32,0,157.350951,206.812173,274.538889,183.817677,126.977755,518.436293,591.876942,155.49709,,
D,DREGION,,3,1/6/2024 8:15,1,VIC1,0,150.18848,0,150.18848,0,0,5600.99,22,6142.73,0,541.74,0,,,79,,,,,,,,77.01,,,,,,,,68,,,,,,,,126,,,,,,,,171.16,,,,,,,,126.16,,,,,,31.071,8782.34493,431,5557.52588,5610.69,,34,,,,62,,,,,,,,,,,,,,,,,,,0.86,0.86,0,0.75,0.75,0,0.38,0.38,0,3.25,3.25,0,0.14,0.14,0,0.38,0.38,0,0.1,0.1,0,5.95,5.95,0,633,637,627,114,292.0125,294.0125,302.0125,443,,
D,DREGION,,3,1/6/2024 8:20,1,NSW1,0,154.31186,0,154.31186,0,0,8200.69,20,7797.53,0,-403.16,0,,,47,,,,,,,,146,,,,,,,,92.73,,,,,,,,141,,,,,,,,90,,,,,,,,148.75,,,,,,27.61732,12063.28284,189,8155.11035,8202.98,,51,,,,54,,,,,,,,,,,,,,,,,,,0.86,0.86,0,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,0.17,0.17,0,0.08,0.08,0,3.76,3.76,0,219.75074,239.75074,479.75074,119.036621,254,286,208,404.061305,,
D,DREGION,,3,1/6/2024 8:20,1,QLD1,0,147.93667,0,147.93667,0,0,6176.99,-16,6540.11,0,363.13,0,,,40,,,,,,,,55,,,,,,,,50.83,,,,,,,,61,,,,,,,,140,,,,,,,,147.76,,,,,,-3.50165,8923.734,124,6196.83496,6178.05,,44,,,,16,,,,,,,,,,,,,,,,,,,0.86,0.86,0,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,0.17,0.17,0,0.08,0.08,0,3.76,3.76,0,299,441,181,223,234.833333,363,203,266,,
D,DREGION,,3,1/6/2024 8:20,1,SA1,0,154.056,0,154.056,0,0,1552.31,5,1448.02,0,-104.29,0,,,68,,,,,,,,84,,,,,,,,77,,,,,,,,64,,,,,,,,148,,,,,,,,138,,,,,,-14.4808,2686.0214,372,1562.04626,1552.49,,20,,,,60,,,,,,,,,,,,,,,,,,,0.86,0.86,0,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,0.17,0.17,0,0.08,0.08,0,3.76,3.76,0,304,295,216,114,295,324,313,414,,
D,DREGION,,3,1/6/2024 8:20,1,TAS1,0,160.12923,0,160.12923,0,0,1305.65,5,913.34,0,-392.31,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,58.67,,,,,,,,176.61,,,,,,,,149.66,,,,,,-8.47203,1953.50984,0,1309.12549,1305.65,,50,,,,50,,,,,,,,,,,,,,,,,,,0.86,0.86,0,0.39,0.39,0,0.38,0.38,0,7.36,7.36,0,0.1,0.1,0,0.17,0.17,0,0.08,0.08,0,2.37582,2.37582,0,170.265454,249.975794,185.287098,67.780004,117.396781,498.398681,568.849049,169.77395,,
D,DREGION,,3,1/6/2024 8:20,1,VIC1,0,150.01321,0,150.01321,0,0,5592.48,17,6144.11,0,551.62,0,,,101.31,,,,,,,,100.81,,,,,,,,72,,,,,,,,126,,,,,,,,93.56,,,,,,,,64,,,,,,21.31971,8780.64309,431,5565.93359,5603.94,,45,,,,98,,,,,,,,,,,,,,,,,,,0.86,0.86,0,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,0.17,0.17,0,0.08,0.08,0,3.76,3.76,0,605,609,599,160,436,518,516,589.78125,,
D,DREGION,,3,1/6/2024 8:25,1,NSW1,0,147.55383,0,147.55383,0,0,8248.11,9,7866.57,0,-381.55,0,,,74,,,,,,,,108.12,,,,,,,,100.79,,,,,,,,122,,,,,,,,98,,,,,,,,96,,,,,,33.3263,12106.66448,189,8207.48828,8250.21,,44.93,,,,14,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,1,1,0,0.1,0.1,0,0.45,0.45,0,0.01,0.01,0,5.95,5.95,0,194.09918,214.09918,454.09918,119.036621,245,287,249,374.29362,,
D,DREGION,,3,1/6/2024 8:25,1,QLD1,0,141.56255,0,141.56255,0,0,6201.98,-13,6584.34,0,382.35,0,,,40,,,,,,,,47,,,,,,,,40,,,,,,,,58,,,,,,,,151.53,,,,,,,,159,,,,,,-1.30524,8947.28521,124,6216.75781,6203.25,,46,,,,16,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,1,1,0,0.1,0.1,0,0.45,0.45,0,0.01,0.01,0,5.95,5.95,0,291,432,172,204,224,348,188,261,,
D,DREGION,,3,1/6/2024 8:25,1,SA1,0,149.85,0,149.85,0,0,1551.72,2,1426.81,0,-124.92,0,,,55.67,,,,,,,,113,,,,,,,,79,,,,,,,,121.21,,,,,,,,122,,,,,,,,130.81,,,,,,-3.32689,2689.80727,372,1553.24585,1552.1,,30,,,,41,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,1,1,0,0.1,0.1,0,0.45,0.45,0,0.01,0.01,0,5.95,5.95,0,303,294,213,121,297,326,315,422,,
D,DREGION,,3,1/6/2024 8:25,1,TAS1,0,160.12923,0,160.12923,0,0,1303.94,4,906.64,0,-397.31,0,,,0,,,,,,,,1,,,,,,,,0,,,,,,,,69.12,,,,,,,,179.76,,,,,,,,149.48,,,,,,-13.89634,1950.21796,0,1313.83777,1303.94,,50,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,7.36,7.36,0,0.1,0.1,0,0.45,0.45,0,0,0,0,2.3571,2.3571,0,170.265454,253.019506,188.708008,67.98,117.396781,495.276231,565.381966,166.229774,,
D,DREGION,,3,1/6/2024 8:25,1,VIC1,0,144.43909,0,144.43909,0,0,5588.96,11,6125.73,0,536.77,0,,,82,,,,,,,,111.52,,,,,,,,72,,,,,,,,126,,,,,,,,84,,,,,,,,100,,,,,,19.64149,8774.73371,425,5571.04639,5600.57,,44,,,,99,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,1,1,0,0.1,0.1,0,0.45,0.45,0,0.01,0.01,0,5.95,5.95,0,602,600,595,150,436,498,501,567.9375,,
D,DREGION,,3,1/6/2024 8:30,1,NSW1,0,142.90958,0,142.90958,0,0,8278.6,6,7909.62,0,-368.98,0,,,49,,,,,,,,121,,,,,,,,108.41,,,,,,,,166,,,,,,,,142,,,,,,,,140,,,,,,37.17507,12178.35001,189,8236.74707,8279.78,,73.6,,,,39,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.3808,0.3808,0,0.38,0.38,0,0.38,0.38,0,0.14,0.14,0,0.37006,0.37006,0,0.08,0.08,0,5.95,5.95,0,218.72632,238.72632,478.72632,120.036621,355,427,299,460.429708,,
D,DREGION,,3,1/6/2024 8:30,1,QLD1,0,139.01174,0,139.01174,0,0,6249.83,-12,6557.99,0,308.16,0,,,40,,,,,,,,55,,,,,,,,50.83,,,,,,,,61,,,,,,,,140,,,,,,,,139,,,,,,4.30833,8946.33158,124,6257.82617,6249.99,,51,,,,16,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.3808,0.3808,0,0.38,0.38,0,0.38,0.38,0,0.14,0.14,0,0.37006,0.37006,0,0.08,0.08,0,5.95,5.95,0,299,441,181,246,234.833333,363,203,266,,
D,DREGION,,3,1/6/2024 8:30,1,SA1,0,140.5908,0,140.5908,0,0,1539.97,0,1455.78,0,-84.19,0,,,85,,,,,,,,95,,,,,,,,88,,,,,,,,60,,,,,,,,78.02,,,,,,,,145.73,,,,,,-7.75018,2702.80304,372,1548.04492,1539.97,,36.02,,,,25,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.3808,0.3808,0,0.38,0.38,0,0.38,0.38,0,0.14,0.14,0,0.37006,0.37006,0,0.08,0.08,0,5.95,5.95,0,304,296.02492,213.02492,98.26965,308.910543,346,320.02492,446.02492,,
D,DREGION,,3,1/6/2024 8:30,1,TAS1,0,160.1008,0,160.1008,0,0,1311,3,873,0,-438,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,68.77,,,,,,,,177.33,,,,,,,,149.63,,,,,,-13.5507,1945.66769,0,1321.55542,1311,,50,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.3808,0.3808,0,0.38,0.38,0,7.36,7.36,0,0.14,0.14,0,0.37006,0.37006,0,0,0,0,2.3703,2.3703,0,171.907509,250.701608,217.780138,100.782981,116.935438,482.942551,535.929881,137.900474,,
D,DREGION,,3,1/6/2024 8:30,1,VIC1,0,137.59065,0,137.59065,0,0,5544.34,6,6143.45,0,599.1,0,,,80.41,,,,,,,,111.99,,,,,,,,44,,,,,,,,144,,,,,,,,103,,,,,,,,66,,,,,,9.59018,8778.44538,425,5542.24951,5559.1,,45,,,,92,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.3808,0.3808,0,0.38,0.38,0,0.38,0.38,0,0.14,0.14,0,0.37006,0.37006,0,0.08,0.08,0,5.95,5.95,0,575,573,567,128,397.394318,479.394318,472.394318,564.875,,
D,DREGION,,3,1/6/2024 8:35,1,NSW1,0,142.70773,0,142.70773,0,0,8291.58,4,7916.86,0,-374.71,0,,,38,,,,,,,,97,,,,,,,,75.24,,,,,,,,130,,,,,,,,106,,,,,,,,104,,,,,,39.42052,12236.56389,189,8249.0459,8292.99,,41,,,,15,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,0.1,0.1,0,0.39,0.39,0,0.08,0.08,0,7.73,7.73,0,218.7019,238.7019,478.7019,145.036621,185,187,209,305.990596,,
D,DREGION,,3,1/6/2024 8:35,1,QLD1,0,137.91996,0,137.91996,0,0,6247.19,-15,6584.36,0,337.17,0,,,40,,,,,,,,55,,,,,,,,50.83,,,,,,,,61,,,,,,,,140,,,,,,,,167,,,,,,9.11943,9239.94625,124,6252.98486,6247.7,,87.31,,,,16,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,0.1,0.1,0,0.39,0.39,0,0.08,0.08,0,7.73,7.73,0,299,441,181,240,234.833333,358.68548,203,266,,
D,DREGION,,3,1/6/2024 8:35,1,SA1,0,141.99,0,141.99,0,0,1521.72,-2,1427.45,0,-94.27,0,,,79,,,,,,,,97.21,,,,,,,,86,,,,,,,,88.98,,,,,,,,118.71,,,,,,,,156.83,,,,,,-1.97109,2620.75484,372,1525.88489,1521.81,,38.31,,,,37,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,0.1,0.1,0,0.39,0.39,0,0.08,0.08,0,7.73,7.73,0,303,296,211.30548,93.47331,289,323,299.30548,425.30548,,
D,DREGION,,3,1/6/2024 8:35,1,TAS1,0,160.1,0,160.1,0,0,1325.84,2,887.84,0,-438,0,,,0,,,,,,,,1,,,,,,,,0,,,,,,,,95.12,,,,,,,,200.86,,,,,,,,143.73,,,,,,0,1946.30518,0,1323.83826,1325.84,,50,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,6.36,6.36,0,0.1,0.1,0,0.39,0.39,0,0,0,0,2.38633,2.38633,0,174.335775,292.384207,290.797858,104.581694,122.727506,474.399626,527.153961,123.432575,,
D,DREGION,,3,1/6/2024 8:35,1,VIC1,0,138.32203,0,138.32203,0,0,5560.88,3,6147.25,0,586.37,0,,,99.86,,,,,,,,135.11,,,,,,,,79,,,,,,,,113,,,,,,,,71,,,,,,,,65,,,,,,12.11369,8800.25499,425,5560.8418,5575.42,,39,,,,112,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,0.1,0.1,0,0.39,0.39,0,0.08,0.08,0,7.73,7.73,0,574,572,567,166,560.113137,642.113137,640.113137,619.75,,
D,DREGION,,3,1/6/2024 8:40,1,NSW1,0,109.95,0,109.95,0,0,8195.04,-5,8128.4,0,-66.64,0,,,72,,,,,,,,141.33,,,,,,,,131.03,,,,,,,,129,,,,,,,,105,,,,,,,,113.6,,,,,,0,12423.47225,189,8206.34375,8195.35,,71,,,,58.89,,,,,,,,,,,,,,,,,,,0.71,0.71,0,0.39,0.39,0,0.39,0.39,0,3.38,3.38,0,0.14,0.14,0,0.38,0.38,0,0.39,0.39,0,3.61,3.61,0,208.18573,228.18573,468.18573,132.738409,414,527,339,489.927951,,
D,DREGION,,3,1/6/2024 8:40,1,QLD1,0,106.29291,0,106.29291,0,0,6289.23,-12,6624.38,0,335.15,0,,,40,,,,,,,,58,,,,,,,,53,,,,,,,,62,,,,,,,,140,,,,,,,,164,,,,,,0,9267.72813,124,6305.24414,6289.68,,31,,,,17.11,,,,,,,,,,,,,,,,,,,0.71,0.71,0,0.39,0.39,0,0.39,0.39,0,3.38,3.38,0,0.14,0.14,0,0.38,0.38,0,0.39,0.39,0,3.61,3.61,0,299,441,181,215,237,366,206,261,,
D,DREGION,,3,1/6/2024 8:40,1,SA1,0,134.43,0,134.43,0,0,1524.88,-4,1289.67,0,-235.21,0,,,75.9,,,,,,,,94,,,,,,,,88,,,,,,,,101.17,,,,,,,,130.87,,,,,,,,155,,,,,,-2.37273,2636.21995,372,1534.22046,1527.14,,25.74,,,,22,,,,,,,,,,,,,,,,,,,0.71,0.71,0,0.39,0.39,0,0.39,0.39,0,3.38,3.38,0,0.14,0.14,0,0.38,0.38,0,0.39,0.39,0,3.61,3.61,0,271,272,210.2582,103,288.721519,323,325.2582,395.7418,,
D,DREGION,,3,1/6/2024 8:40,1,TAS1,0,160.12,0,160.12,0,0,1328.39,1,890.39,0,-438,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,86.86,,,,,,,,194.6,,,,,,,,143.87,,,,,,0,1941.45969,0,1327.39355,1328.39,,50,,,,50,,,,,,,,,,,,,,,,,,,0.71,0.71,0,0.39,0.39,0,0.39,0.39,0,6.36,6.36,0,0.14,0.14,0,0.38,0.38,0,0,0,0,2.38553,2.38553,0,173.695683,287.515859,283.468288,100.010204,122.000317,474.399626,540.184481,136.262125,,
D,DREGION,,3,1/6/2024 8:40,1,VIC1,0,125.70776,0,125.70776,0,0,5534.49,0,5960.11,0,425.62,0,,,72.75,,,,,,,,95.75,,,,,,,,19,,,,,,,,124,,,,,,,,71,,,,,,,,65,,,,,,0,8847.1074,425,5550.77002,5552.38,,77.88,,,,72,,,,,,,,,,,,,,,,,,,0.71,0.71,0,0.39,0.39,0,0.39,0.39,0,3.38,3.38,0,0.14,0.14,0,0.38,0.38,0,0.39,0.39,0,3.61,3.61,0,707,705.5,701.333333,191,598.867984,699.867984,692.867984,587.53125,,
D,DREGION,,3,1/6/2024 8:45,1,NSW1,0,133.12385,0,133.12385,0,0,8287.11,-11,8118.06,0,-169.06,0,,,58.55,,,,,,,,118.14,,,,,,,,92.22,,,,,,,,153,,,,,,,,129,,,,,,,,127,,,,,,31.91945,12480.6746,189,8264.87305,8285.61,,80,,,,40,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,3.25,3.25,0,0.14,0.14,0,0.38,0.38,0,0.1,0.1,0,6,6,0,244.61847,264.61847,497.07477,178.158542,387,500,312,382.754236,,
D,DREGION,,3,1/6/2024 8:45,1,QLD1,0,130.46,0,130.46,0,0,6330.78,-14,6579.72,0,248.94,0,,,40,,,,,,,,55,,,,,,,,50.83,,,,,,,,61,,,,,,,,140,,,,,,,,168,,,,,,23.57821,9237.03459,124,6320.8125,6330.32,,59.62,,,,16,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,3.25,3.25,0,0.14,0.14,0,0.38,0.38,0,0.1,0.1,0,6,6,0,300,436,180,240,246.833333,383,203,306,,
D,DREGION,,3,1/6/2024 8:45,1,SA1,0,138,0,138,0,0,1511.48,-5,1321.17,0,-190.31,0,,,81,,,,,,,,94,,,,,,,,88,,,,,,,,69,,,,,,,,135,,,,,,,,134.54,,,,,,0,2648.62662,373,1518.17761,1512.82,,42,,,,20,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,3.25,3.25,0,0.14,0.14,0,0.38,0.38,0,0.1,0.1,0,6,6,0,321.003129,338,275,140,291,325,334,419,,
D,DREGION,,3,1/6/2024 8:45,1,TAS1,0,225.29,0,225.29,0,0,1313.78,1,875.78,0,-438,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,102.67,,,,,,,,156.79,,,,,,,,150.88,,,,,,0.57537,1936.10974,0,1312.20642,1313.78,,50,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,6.36,6.36,0,0.14,0.14,0,0.38,0.38,0,0,0,0,4.26,4.26,0,160.461328,188.626122,162.106067,60.543808,121.826203,451.697593,539.464773,156.271965,,
D,DREGION,,3,1/6/2024 8:45,1,VIC1,0,131.00039,0,131.00039,0,0,5554.69,-3,6118.09,0,563.39,0,,,79,,,,,,,,119.16,,,,,,,,59,,,,,,,,114,,,,,,,,76.63,,,,,,,,57,,,,,,11.42837,8865.08817,425,5560.31836,5570.3,,24,,,,94,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,3.25,3.25,0,0.14,0.14,0,0.38,0.38,0,0.1,0.1,0,6,6,0,624,622,616,196,464.159592,546.159592,544.159592,543.03125,,
D,DREGION,,3,1/6/2024 8:50,1,NSW1,0,123.41322,0,123.41322,0,0,8257.18,-17,8163.25,0,-93.93,0,,,48,,,,,,,,120,,,,,,,,72.22,,,,,,,,165,,,,,,,,141,,,,,,,,139,,,,,,24.58093,12529.97686,189,8251.08398,8256.88,,88,,,,25,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,0.17,0.17,0,0.05,0.05,0,3.75,3.75,0,247.72632,267.72632,497.72632,170.540867,327,400,272,411.288756,,
D,DREGION,,3,1/6/2024 8:50,1,QLD1,0,119.29268,0,119.29268,0,0,6261.48,-18,6587.38,0,325.9,0,,,40,,,,,,,,58,,,,,,,,53,,,,,,,,61,,,,,,,,140,,,,,,,,140,,,,,,0,9267.95584,124,6280.21191,6261.83,,31,,,,16,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,0.17,0.17,0,0.05,0.05,0,3.75,3.75,0,300,436,180,246,249,386,206,301,,
D,DREGION,,3,1/6/2024 8:50,1,SA1,0,134.29,0,134.29,0,0,1509.32,-7,1239.39,0,-269.93,0,,,81,,,,,,,,91,,,,,,,,86,,,,,,,,67,,,,,,,,124.59,,,,,,,,166,,,,,,-0.31965,2643.0482,373,1519.31982,1512.4,,26.34,,,,35,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,0.17,0.17,0,0.05,0.05,0,3.75,3.75,0,324,338,282,94,288.721519,322,340,392.33742,,
