C,SETP.WORLD,DVD_DUDETAILSUMMARY,AEMO,PUBLIC,2024/09/08,20:35:17,001725791717962,MONTHLY_ARCHIVE,001725791717962
I,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,DUID,START_DATE,END_DATE,DISPATCHTYPE,CONNECTIONPOINTID,REGIONID,STATIONID,PARTICIPANTID,LASTCHANGED,TRANSMISSIONLOSSFACTOR,STARTTYPE,DISTRIBUTIONLOSSFACTOR,MINIMUM_ENERGY_PRICE,MAXIMUM_ENERGY_PRICE,SCHEDULE_TYPE,MIN_RAMP_RATE_UP,MIN_RAMP_RATE_DOWN,MAX_RAMP_RATE_UP,MAX_RAMP_RATE_DOWN,IS_AGGREGATED,DISPATCHSUBTYPE,ADG_ID,LOAD_MINIMUM_ENERGY_PRICE,LOAD_MAXIMUM_ENERGY_PRICE,LOAD_MIN_RAMP_RATE_UP,LOAD_MIN_RAMP_RATE_DOWN,LOAD_MAX_RAMP_RATE_UP,LOAD_MAX_RAMP_RATE_DOWN,SECONDARY_TLF
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLNOW1,"2016/07/01 00:00:00","2017/07/01 00:00:00",GENERATOR,NDT12,NSW1,AGLNOW1,SOUTHHYD,"2024/05/15 11:10:53",0.9986,"NOT DISPATCHED",1,-998.6,13980.4,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLNOW1,"2017/07/01 00:00:00","2018/07/01 00:00:00",GENERATOR,NDT12,NSW1,AGLNOW1,SOUTHHYD,"2024/05/15 11:10:53",1.0023,"NOT DISPATCHED",1,-1002.3,14232.66,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLNOW1,"2018/07/01 00:00:00","2019/07/01 00:00:00",GENERATOR,NDT12,NSW1,AGLNOW1,SOUTHHYD,"2024/05/15 11:10:53",1.0037,"NOT DISPATCHED",1,-1003.7,14553.65,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLNOW1,"2019/07/01 00:00:00","2020/07/01 00:00:00",GENERATOR,NDT12,NSW1,AGLNOW1,SOUTHHYD,"2024/05/15 11:10:53",0.9929,"NOT DISPATCHED",1,-992.9,14595.63,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLNOW1,"2020/07/01 00:00:00","2021/07/01 00:00:00",GENERATOR,NDT12,NSW1,AGLNOW1,SOUTHHYD,"2024/05/15 11:10:53",0.9967,"NOT DISPATCHED",1,-996.7,14950.5,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLNOW1,"2021/07/01 00:00:00","2022/03/10 00:00:00",GENERATOR,NDT12,NSW1,AGLNOW1,SOUTHHYD,"2022/03/07 15:37:28",0.9929,"NOT DISPATCHED",1,-992.9,14992.79,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLSITA1,"2016/11/19 00:00:00","2017/07/01 00:00:00",GENERATOR,NLP13K,NSW1,AGLSITA,SOUTHHYD,"2024/05/15 11:10:53",1.0019,"NOT DISPATCHED",1,-1001.9,14026.6,NON-SCHEDULED,,,0,0,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLSITA1,"2017/07/01 00:00:00","2018/07/01 00:00:00",GENERATOR,NLP13K,NSW1,AGLSITA,SOUTHHYD,"2024/05/15 11:10:53",1.0022,"NOT DISPATCHED",1,-1002.2,14231.24,NON-SCHEDULED,,,0,0,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLSITA1,"2018/07/01 00:00:00","2019/07/01 00:00:00",GENERATOR,NLP13K,NSW1,AGLSITA,SOUTHHYD,"2024/05/15 11:10:53",1.0024,"NOT DISPATCHED",1,-1002.4,14534.8,NON-SCHEDULED,,,0,0,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLSITA1,"2019/07/01 00:00:00","2020/07/01 00:00:00",GENERATOR,NLP13K,NSW1,AGLSITA,SOUTHHYD,"2024/05/15 11:10:53",1.0009,"NOT DISPATCHED",1,-1000.9,14713.23,NON-SCHEDULED,,,0,0,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLSITA1,"2020/07/01 00:00:00","2021/07/01 00:00:00",GENERATOR,NLP13K,NSW1,AGLSITA,SOUTHHYD,"2024/05/15 11:10:53",1.0012,"NOT DISPATCHED",1,-1001.2,15018,NON-SCHEDULED,,,0,0,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLSITA1,"2021/07/01 00:00:00","2022/06/10 00:00:00",GENERATOR,NLP13K,NSW1,AGLSITA,SOUTHHYD,"2022/06/09 17:37:27",1.0015,"NOT DISPATCHED",1,-1001.5,15122.65,NON-SCHEDULED,,,0,0,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLSOM,"2002/01/10 00:00:00","2002/04/01 00:00:00",GENERATOR,VTTS1,VIC1,AGLSOM,SOLARIS,"2024/05/15 11:10:53",0.993,FAST,1,-993,4965,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLSOM,"2002/04/01 00:00:00","2002/07/01 00:00:00",GENERATOR,VTTS1,VIC1,AGLSOM,SOLARIS,"2024/05/15 11:10:53",0.993,FAST,1,-993,9930,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLSOM,"2002/07/01 00:00:00","2003/10/22 00:00:00",GENERATOR,VTTS1,VIC1,AGLSOM,SOLARIS,"2024/05/31 15:19:26",0.986,FAST,1,-986,9860,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLSOM,"2003/10/22 00:00:00","2004/07/01 00:00:00",GENERATOR,VTTS1,VIC1,AGLSOM,SOLARIS,"2024/05/31 15:19:26",0.986,FAST,1,-986,9860,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLSOM,"2004/07/01 00:00:00","2005/07/01 00:00:00",GENERATOR,VTTS1,VIC1,AGLSOM,SOLARIS,"2024/05/31 15:19:26",1.0113,FAST,1,-1011.3,10113,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLSOM,"2005/07/01 00:00:00","2006/03/01 00:00:00",GENERATOR,VTTS1,VIC1,AGLSOM,SOLARIS,"2024/05/31 15:19:26",1.0127,FAST,1,-1012.7,10127,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLSOM,"2006/03/01 00:00:00","2006/07/01 00:00:00",GENERATOR,VTTS1,VIC1,AGLSOM,SOUTHHYD,"2024/05/31 15:19:26",1.0127,FAST,1,-1012.7,10127,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLSOM,"2006/07/01 00:00:00","2006/07/27 00:00:00",GENERATOR,VTTS1,VIC1,AGLSOM,SOUTHHYD,"2024/05/31 15:19:26",1.0128,FAST,1,-1012.8,10128,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLSOM,"2006/07/27 00:00:00","2007/07/01 00:00:00",GENERATOR,VTTS1,VIC1,AGLSOM,SOUTHHYD,"2024/05/31 15:19:26",1.0128,FAST,1,-1012.8,10128,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLSOM,"2007/07/01 00:00:00","2008/07/01 00:00:00",GENERATOR,VTTS1,VIC1,AGLSOM,SOUTHHYD,"2024/05/31 15:19:26",1.0305,FAST,1,-1030.5,10305,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLSOM,"2008/07/01 00:00:00","2009/07/01 00:00:00",GENERATOR,VTTS1,VIC1,AGLSOM,SOUTHHYD,"2024/05/31 15:19:26",1,FAST,1.046,-1046,10460,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLSOM,"2009/07/01 00:00:00","2010/07/01 00:00:00",GENERATOR,VTTS1,VIC1,AGLSOM,SOUTHHYD,"2024/05/31 15:19:26",0.9847,FAST,0.9875,-972.4,9723.92,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLSOM,"2010/07/01 00:00:00","2010/10/27 00:00:00",GENERATOR,VTTS1,VIC1,AGLSOM,SOUTHHYD,"2024/05/31 15:19:26",0.9943,FAST,0.9864,-980.78,12259.72,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLSOM,"2010/10/27 00:00:00","2011/01/18 00:00:00",GENERATOR,VTTS1,VIC1,AGLSOM,SOUTHHYD,"2024/05/22 16:10:53",0.9943,FAST,0.9864,-980.78,12259.72,SCHEDULED,,,,,1,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLSOM,"2011/01/18 00:00:00","2011/07/01 00:00:00",GENERATOR,VTTS1,VIC1,AGLSOM,SOUTHHYD,"2024/05/22 16:10:53",0.9943,FAST,0.9864,-980.78,12259.72,SCHEDULED,4,4,30,30,1,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLSOM,"2011/07/01 00:00:00","2012/07/01 00:00:00",GENERATOR,VTTS1,VIC1,AGLSOM,SOUTHHYD,"2024/05/22 16:10:53",0.9939,FAST,0.9921,-986.05,12325.61,SCHEDULED,4,4,30,30,1,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLSOM,"2012/07/01 00:00:00","2013/07/01 00:00:00",GENERATOR,VTTS1,VIC1,AGLSOM,SOUTHHYD,"2024/05/22 16:10:53",0.996,FAST,0.9923,-988.34,12749.47,SCHEDULED,4,4,30,30,1,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLSOM,"2013/07/01 00:00:00","2014/07/01 00:00:00",GENERATOR,VTTS1,VIC1,AGLSOM,SOUTHHYD,"2024/05/22 16:10:53",0.9954,FAST,0.9874,-982.86,12875.44,SCHEDULED,4,4,30,30,1,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLSOM,"2014/07/01 00:00:00","2015/07/01 00:00:00",GENERATOR,VTTS1,VIC1,AGLSOM,SOUTHHYD,"2024/05/22 16:10:53",0.9927,FAST,0.99,-982.78,13267.44,SCHEDULED,4,4,30,30,1,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLSOM,"2015/07/01 00:00:00","2016/07/01 00:00:00",GENERATOR,VTTS1,VIC1,AGLSOM,SOUTHHYD,"2024/05/22 16:10:53",0.9946,FAST,0.9899,-984.56,13586.86,SCHEDULED,4,4,30,30,1,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLSOM,"2016/07/01 00:00:00","2017/07/01 00:00:00",GENERATOR,VTTS1,VIC1,AGLSOM,SOUTHHYD,"2024/05/22 16:10:53",0.9949,FAST,0.9888,-983.76,13772.6,SCHEDULED,4,4,30,30,1,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLSOM,"2017/07/01 00:00:00","2018/07/01 00:00:00",GENERATOR,VTTS1,VIC1,AGLSOM,SOUTHHYD,"2024/05/22 16:10:53",0.9968,FAST,0.9851,-981.95,13943.66,SCHEDULED,4,4,30,30,1,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLSOM,"2018/07/01 00:00:00","2019/07/01 00:00:00",GENERATOR,VTTS1,VIC1,AGLSOM,SOUTHHYD,"2024/05/22 16:10:53",0.9963,FAST,0.9884,-984.75,14278.78,SCHEDULED,4,4,30,30,1,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLSOM,"2019/07/01 00:00:00","2020/07/01 00:00:00",GENERATOR,VTTS1,VIC1,AGLSOM,SOUTHHYD,"2024/05/22 16:10:53",0.9915,FAST,0.9891,-980.7,14416.19,SCHEDULED,4,4,30,30,1,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLSOM,"2020/07/01 00:00:00","2021/07/01 00:00:00",GENERATOR,VTTS1,VIC1,AGLSOM,SOUTHHYD,"2024/05/22 16:10:53",0.9924,FAST,0.9917,-984.17,14762.45,SCHEDULED,4,4,30,30,1,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLSOM,"2021/07/01 00:00:00","2022/07/01 00:00:00",GENERATOR,VTTS1,VIC1,AGLSOM,SOUTHHYD,"2024/05/22 16:10:53",0.9932,FAST,0.9872,-980.49,14805.36,SCHEDULED,4,4,30,30,1,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLSOM,"2022/07/01 00:00:00","2023/07/01 00:00:00",GENERATOR,VTTS1,VIC1,AGLSOM,SOUTHHYD,"2024/05/22 16:10:53",0.9924,FAST,0.9881,-980.6,15199.16,SCHEDULED,4,4,30,30,1,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLSOM,"2023/07/01 00:00:00","2024/07/01 00:00:00",GENERATOR,VTTS1,VIC1,AGLSOM,SOUTHHYD,"2024/06/24 11:16:44",0.996,FAST,0.98,-976.08,16202.93,SCHEDULED,4,4,30,30,1,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AGLSOM,"2024/07/01 00:00:00","2999/12/31 00:00:00",GENERATOR,VTTS1,VIC1,AGLSOM,SOUTHHYD,"2024/06/24 11:16:44",0.9962,FAST,0.9828,-979.07,17133.65,SCHEDULED,4,4,30,30,1,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AMCORGR,"2009/02/13 00:00:00","2009/07/01 00:00:00",GENERATOR,SRSW1E,SA1,AMCORGR,RESPONSE,"2024/05/15 11:10:53",1.0129,"NOT DISPATCHED",1,-1012.9,10129,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AMCORGR,"2009/07/01 00:00:00","2010/01/28 00:00:00",GENERATOR,SRSW1E,SA1,AMCORGR,RESPONSE,"2024/05/15 11:10:53",1.0152,"NOT DISPATCHED",1,-1015.2,10152,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AMCORGR,"2010/01/28 00:00:00","2010/07/01 00:00:00",GENERATOR,SRSW1E,SA1,AMCORGR,RESPONSE,"2024/05/15 11:10:53",1.0152,"NOT DISPATCHED",1,-1015.2,10152,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AMCORGR,"2010/07/01 00:00:00","2011/07/01 00:00:00",GENERATOR,SRSW1E,SA1,AMCORGR,RESPONSE,"2024/05/15 11:10:53",1.014,"NOT DISPATCHED",1,-1014,12675,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AMCORGR,"2011/07/01 00:00:00","2012/07/01 00:00:00",GENERATOR,SRSW1E,SA1,AMCORGR,RESPONSE,"2024/05/15 11:10:53",1.0073,"NOT DISPATCHED",1,-1007.3,12591.25,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AMCORGR,"2012/07/01 00:00:00","2013/07/01 00:00:00",GENERATOR,SRSW1E,SA1,AMCORGR,RESPONSE,"2024/05/15 11:10:53",1.0083,"NOT DISPATCHED",1,-1008.3,13007.07,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AMCORGR,"2013/07/01 00:00:00","2014/07/01 00:00:00",GENERATOR,SRSW1E,SA1,AMCORGR,RESPONSE,"2024/05/15 11:10:53",1.0091,"NOT DISPATCHED",1,-1009.1,13219.21,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AMCORGR,"2014/07/01 00:00:00","2015/07/01 00:00:00",GENERATOR,SRSW1E,SA1,AMCORGR,RESPONSE,"2024/05/15 11:10:53",1.0092,"NOT DISPATCHED",1.0033,-1012.54,13669.16,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,AMCORGR,"2015/07/01 00:00:00","2015/12/31 00:00:00",GENERATOR,SRSW1E,SA1,AMCORGR,RESPONSE,"2015/12/30 14:02:36",1.0111,"NOT DISPATCHED",1.0033,-1014.44,13999.23,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,ANGAS1,"2004/12/22 00:00:00","2004/12/30 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,CUMMINS,"2024/05/31 15:19:26",1.0161,FAST,1,-1016.1,10161,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,ANGAS1,"2004/12/30 00:00:00","2005/02/23 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,CUMMINS,"2024/05/31 15:19:26",1.0161,FAST,1,-1016.1,10161,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,ANGAS1,"2005/02/23 00:00:00","2005/07/01 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,CUMMINS,"2024/05/31 15:19:26",1.0161,SLOW,1,-1016.1,10161,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,ANGAS1,"2005/07/01 00:00:00","2006/03/23 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,CUMMINS,"2024/05/31 15:19:26",1.0126,SLOW,1,-1012.6,10126,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,ANGAS1,"2006/03/23 00:00:00","2006/07/01 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,INFRATIL,"2024/05/31 15:19:26",1.0126,SLOW,1,-1012.6,10126,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,ANGAS1,"2006/07/01 00:00:00","2006/12/21 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,INFRATIL,"2024/05/31 15:19:26",1.0114,SLOW,1,-1011.4,10114,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,ANGAS1,"2006/12/21 00:00:00","2007/07/01 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,INFRATIL,"2024/05/31 15:19:26",1.0114,SLOW,1,-1011.4,10114,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,ANGAS1,"2007/07/01 00:00:00","2008/07/01 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,INFRATIL,"2024/05/31 15:19:26",0.9911,SLOW,1,-991.1,9911,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,ANGAS1,"2008/07/01 00:00:00","2009/07/01 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,INFRATIL,"2024/05/31 15:19:26",0.9634,SLOW,0.99,-953.77,9537.66,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,ANGAS1,"2009/07/01 00:00:00","2010/07/01 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,INFRATIL,"2024/05/31 15:19:26",0.9678,SLOW,0.99,-958.13,9581.22,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,ANGAS1,"2010/07/01 00:00:00","2010/10/27 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,INFRATIL,"2024/05/31 15:19:26",0.9505,SLOW,0.99,-941,11762.44,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,ANGAS1,"2010/10/27 00:00:00","2011/01/18 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,INFRATIL,"2024/05/31 15:19:26",0.9505,SLOW,0.99,-941,11762.44,SCHEDULED,,,,,1,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,ANGAS1,"2011/01/18 00:00:00","2011/07/01 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,INFRATIL,"2024/05/31 15:19:26",0.9505,SLOW,0.99,-941,11762.44,SCHEDULED,,,17,17,1,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,ANGAS1,"2011/07/01 00:00:00","2012/01/01 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,INFRATIL,"2024/05/15 11:10:53",0.9169,SLOW,0.99,-907.74,11346.64,SCHEDULED,,,17,17,1,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,ANGAS1,"2012/01/01 00:00:00","2012/07/01 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,INFRATIL,"2024/05/15 11:10:53",0.9169,"NOT DISPATCHED",0.99,-907.74,11346.64,NON-SCHEDULED,,,17,17,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,ANGAS1,"2012/07/01 00:00:00","2013/07/01 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,INFRATIL,"2024/05/15 11:10:53",0.9222,"NOT DISPATCHED",0.997,-919.44,11860.7,NON-SCHEDULED,,,17,17,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,ANGAS1,"2013/07/01 00:00:00","2014/07/01 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,INFRATIL,"2024/05/15 11:10:53",0.9554,"NOT DISPATCHED",1,-955.4,12515.74,NON-SCHEDULED,,,17,17,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,ANGAS1,"2014/07/01 00:00:00","2015/07/01 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,INFRATIL,"2024/05/15 11:10:53",0.9498,"NOT DISPATCHED",0.997,-946.96,12783.84,NON-SCHEDULED,,,17,17,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,ANGAS1,"2015/07/01 00:00:00","2016/05/27 00:00:00",GENERATOR,SDRN1,SA1,ANGASTON,INFRATIL,"2016/05/24 10:55:00",1.0061,"NOT DISPATCHED",0.997,-1003.09,13842.53,NON-SCHEDULED,,,17,17,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,ANGAS2,"2004/12/22 00:00:00","2004/12/30 00:00:00",GENERATOR,SDRN2,SA1,ANGASTON,CUMMINS,"2024/05/31 15:19:26",1.0161,FAST,1,-1016.1,10161,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,ANGAS2,"2004/12/30 00:00:00","2005/02/23 00:00:00",GENERATOR,SDRN2,SA1,ANGASTON,CUMMINS,"2024/05/31 15:19:26",1.0161,FAST,1,-1016.1,10161,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,ANGAS2,"2005/02/23 00:00:00","2005/07/01 00:00:00",GENERATOR,SDRN2,SA1,ANGASTON,CUMMINS,"2024/05/31 15:19:26",1.0161,SLOW,1,-1016.1,10161,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,ANGAS2,"2005/07/01 00:00:00","2006/03/23 00:00:00",GENERATOR,SDRN2,SA1,ANGASTON,CUMMINS,"2024/05/31 15:19:26",1.0126,SLOW,1,-1012.6,10126,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,ANGAS2,"2006/03/23 00:00:00","2006/07/01 00:00:00",GENERATOR,SDRN2,SA1,ANGASTON,INFRATIL,"2024/05/31 15:19:26",1.0126,SLOW,1,-1012.6,10126,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,ANGAS2,"2006/07/01 00:00:00","2007/07/01 00:00:00",GENERATOR,SDRN2,SA1,ANGASTON,INFRATIL,"2024/05/31 15:19:26",1.0114,SLOW,1,-1011.4,10114,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,ANGAS2,"2007/07/01 00:00:00","2008/07/01 00:00:00",GENERATOR,SDRN2,SA1,ANGASTON,INFRATIL,"2024/05/31 15:19:26",0.9911,SLOW,1,-991.1,9911,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,ANGAS2,"2008/07/01 00:00:00","2009/07/01 00:00:00",GENERATOR,SDRN2,SA1,ANGASTON,INFRATIL,"2024/05/31 15:19:26",0.9634,SLOW,0.99,-953.77,9537.66,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,ANGAS2,"2009/07/01 00:00:00","2010/07/01 00:00:00",GENERATOR,SDRN2,SA1,ANGASTON,INFRATIL,"2024/05/31 15:19:26",0.9678,SLOW,0.99,-958.13,9581.22,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,ANGAS2,"2010/07/01 00:00:00","2010/10/27 00:00:00",GENERATOR,SDRN2,SA1,ANGASTON,INFRATIL,"2024/05/31 15:19:26",0.9505,SLOW,0.99,-941,11762.44,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,ANGAS2,"2010/10/27 00:00:00","2011/01/18 00:00:00",GENERATOR,SDRN2,SA1,ANGASTON,INFRATIL,"2024/05/31 15:19:26",0.9505,SLOW,0.99,-941,11762.44,SCHEDULED,,,,,1,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,ANGAS2,"2011/01/18 00:00:00","2011/07/01 00:00:00",GENERATOR,SDRN2,SA1,ANGASTON,INFRATIL,"2024/05/31 15:19:26",0.9505,SLOW,0.99,-941,11762.44,SCHEDULED,,,17,17,1,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,ANGAS2,"2011/07/01 00:00:00","2012/01/01 00:00:00",GENERATOR,SDRN2,SA1,ANGASTON,INFRATIL,"2024/05/15 11:10:53",0.9169,SLOW,0.99,-907.74,11346.64,SCHEDULED,,,17,17,1,,,,,,,,,
